gene_id	gene_name	ZR1-D	ZR1-V	ZR3-D	ZR3-V	ZR4-D	ZR4-V	ZR5-D	ZR5-V	ZR6-D	ZR6-V	ZR7-D	ZR7-V
ENSG00000003147	ICA1	5.613334009814761	5.206293079723318	5.463885609557813	5.368276678537239	5.62549118653299	5.58495144206724	5.588972000107075	5.7267582088678015	5.281802739965987	5.4097217702658895	5.303828080561459	5.525159577446718
ENSG00000003249	DBNDD1	5.042499270034457	4.988748322102195	5.158716734833749	5.265236272050571	5.074384737657709	4.916520592806032	4.900349605824528	4.6270889973439875	4.758699822899705	5.0091431776468385	4.963209564357075	4.68752507782974
ENSG00000003393	ALS2	2.855433339683478	2.8716983176649267	2.6909640717711536	2.6640186918024047	3.20484115929149	3.319993283946228	3.2033072058093017	3.2296568053519774	3.1292205847095396	3.1096834863920626	3.286480835251819	3.1993538949836786
ENSG00000003402	CFLAR	4.2761889855471065	3.3716630283653215	3.9664947319405677	3.6171013567794366	4.368722591624636	4.34135312032135	4.37414770630653	3.9943243214262596	3.9825587469746155	4.190052156880904	4.370669190484039	3.9728234151045516
ENSG00000003509	NDUFAF7	1.8367953054154196	1.0625066975439394	1.2352206875971525	1.2970707121943157	1.9429282227912248	2.11323325286547	2.0713065831066633	2.0464782007827456	1.3340287021912438	1.4954037033055756	1.722678385638709	1.677398704673575
ENSG00000003756	RBM5	5.248692837333307	4.425302158277215	4.89535242843438	4.690532924849972	5.250991815968748	5.345249692255768	5.3458316541333115	5.514213644280025	5.133034985325876	5.189167961795869	5.1972657061047265	5.478353371185035
ENSG00000003987	MTMR7	-0.4956583685027187	-0.33001743178072607	-0.23275759732229462	-0.571495546448082	-0.4654365299839549	-0.5387472800702562	-0.5938396186334174	-0.8046434083069136	-0.8372720708880919	-0.9033105469423561	-1.007712270623926	-0.5203804691501435
ENSG00000003989	SLC7A2	6.519890669807919	6.555578985521144	6.420402433346366	6.256362784387555	6.73362911635022	6.984289596639794	6.82260064592447	6.79916792901685	6.984289596639794	6.978894340419224	7.0171858300680405	7.028357594224991
ENSG00000004059	ARF5	5.171303524258082	5.521601574156611	4.994640030113359	5.1238567136314845	5.082946465765247	5.038888820624831	5.075443125531006	5.247594370384643	5.341375001434171	5.144638962231844	5.096999657474081	5.137782920934533
ENSG00000004139	SARM1	1.3073300589438857	1.0737982079313273	1.261003655782194	1.2615787041863582	1.1119038249844069	1.3753976809671777	1.242809959935299	1.1903571446765318	1.1152516194519726	1.0869768431624247	1.0078691568986482	1.0351057901121354
ENSG00000004142	POLDIP2	5.388436031622847	5.658942130842579	5.898940661001104	5.797785618457787	5.16542220873216	5.115303033724109	5.048258690229249	5.277731880239797	5.286724185182139	5.265793935468244	5.0415136900507065	4.994130622366301
ENSG00000004399	PLXND1	3.134337249915821	3.457602378061117	2.868256539150901	3.070386622911465	4.005580906843116	4.216279716576702	4.063111398921966	3.795069048019591	3.439711450176386	3.4562888346782907	3.800942312322162	3.4155007909645936
ENSG00000004455	AK2	5.118027502714008	5.0598889232938316	5.701338369909074	5.447775563164717	4.871253507771084	4.67257041736603	4.909289792869645	5.211530641023073	5.040978339690628	4.9193181049136605	4.820147083954873	5.070863184365112
ENSG00000004478	FKBP4	7.847579158170152	7.8170160143423075	7.885682013437808	7.946095832694441	7.912021995014953	7.92549295856333	7.92549295856333	7.946095832694441	8.041527106524223	7.996159650923751	8.089469000024748	8.041527106524223
ENSG00000004487	KDM1A	5.305639736297209	5.105877675921342	5.44164522300537	5.265793935468244	4.789879810816947	4.740606428962846	4.757008945369806	4.855720515397476	4.77171763013912	4.740191339450691	4.74837593787312	4.780507075442227
ENSG00000004534	RBM6	5.205200785658649	3.490612684224163	5.167558169014662	4.410296603573965	4.9838967381299675	4.776042731414961	4.975822039452267	5.068894629144949	3.9569202024341354	4.344062377027029	4.624575733081916	4.974453357752112
ENSG00000004660	CAMKK1	1.6997411811855645	2.010146894169379	2.583477248797961	2.4048475440290953	1.6148090691337251	1.528688054445266	1.3684259843354036	1.9014980443756997	1.7448460428781032	1.6429254722995386	1.5411169513105882	1.8266927254997718
ENSG00000004700	RECQL	3.368520585566415	3.675844545022435	2.267145129306636	3.3104525170272403	4.153461442180121	4.321729431440307	4.14978330759469	4.006284393411331	4.167080663745253	4.19310244097819	4.2587028911111275	4.2590704591410695
ENSG00000004766	VPS50	3.883144032574487	3.9774574190340903	3.724858811938817	3.7227358903513617	3.8335885114903148	3.903252018426081	3.8402368188843723	3.6708020197942037	3.950565510997404	3.902873289179202	3.829857003815202	3.8520793468196546
ENSG00000004777	ARHGAP33	2.6510732449519447	2.0272592407270613	2.3523275452733206	2.117330647226138	2.795135281190429	2.781784702147198	2.8287707412576495	2.715274315105471	2.623261067977132	2.7407514042251644	3.0444430536504252	3.146532072285979
ENSG00000004779	NDUFAB1	6.465580238310659	5.9103571128177865	6.861049868713363	6.610134373147163	6.0863175198237665	5.958433849078618	5.897952836256399	6.286558898830906	6.1196269725301935	5.986790397427535	5.8764295333374985	6.097871015612677
ENSG00000004799	PDK4	-0.065051001735426	0.24139783740810117	-0.03136406457934404	-0.9033105469423561	-0.7349964863927343	-1.007712270623926	-1.210030554496488	-3.2055402282806207	-1.5119448660386205	-1.6845474638041122	-0.7349964863927343	-1.249442528261984
ENSG00000004838	ZMYND10	4.93084701328181	5.159831140351825	3.156255050662683	3.2008281283944937	3.076815073605976	3.01160941298969	2.666519218234687	2.654355473678385	2.467536282121504	2.3535700845279166	1.821017674190134	1.90256257870617
ENSG00000004848	ARX	1.4559083055623474	2.0239402542157467	0.8931500356320758	1.184344479415318	1.9404374935971598	1.9636324423400249	2.1776841264080975	1.8288327875380603	2.386877152286394	2.0328709361722046	1.8885817638750093	1.8455214797238622
